,Pressure(atm),DATE_year,DATE_month,DATE_day,Hour
35795,1001.0,2016,10,31,23
35796,1001.0,2016,11,1,0
35797,1001.0,2016,11,1,1
35798,1000.0,2016,11,1,2
35799,1000.0,2016,11,1,3
35800,1000.0,2016,11,1,4
35801,1000.0,2016,11,1,5
35802,1000.0,2016,11,1,6
35803,1000.0,2016,11,1,7
35804,1000.0,2016,11,1,8
35805,1000.0,2016,11,1,9
35806,1000.0,2016,11,1,10
35807,1001.0,2016,11,1,11
35808,1001.0,2016,11,1,12
35809,1001.0,2016,11,1,13
35810,1002.0,2016,11,1,14
35811,1002.0,2016,11,1,15
35812,1002.0,2016,11,1,16
35813,1018.0,2016,11,1,17
35814,1016.0,2016,11,1,18
35815,1016.0,2016,11,1,19
35816,1016.0,2016,11,1,20
35817,1016.0,2016,11,1,21
35818,1016.0,2016,11,1,22
35819,1016.0,2016,11,1,23
35820,1017.0,2016,11,2,0
35821,1017.0,2016,11,2,1
35822,1018.0,2016,11,2,2
35823,1018.0,2016,11,2,3
35824,1019.0,2016,11,2,4
35825,1019.0,2016,11,2,5
35826,1020.0,2016,11,2,6
35827,1020.0,2016,11,2,7
35828,1021.0,2016,11,2,8
35829,1020.0,2016,11,2,9
35830,1021.0,2016,11,2,10
35831,1021.0,2016,11,2,11
35832,1021.0,2016,11,2,12
35833,1022.0,2016,11,2,13
35834,1022.0,2016,11,2,14
35835,1022.0,2016,11,2,15
35836,1022.0,2016,11,2,16
35837,1022.0,2016,11,2,17
35838,1021.0,2016,11,2,18
35839,1021.0,2016,11,2,19
35840,1020.0,2016,11,2,20
35841,1020.0,2016,11,2,21
35842,1020.0,2016,11,2,22
35843,1020.0,2016,11,2,23
35844,1020.0,2016,11,3,0
35845,1020.0,2016,11,3,1
35846,1022.0,2016,11,3,2
35847,1022.0,2016,11,3,3
35848,1020.0,2016,11,3,4
35849,1020.0,2016,11,3,5
35850,1020.0,2016,11,3,6
35851,1020.0,2016,11,3,7
35852,1021.0,2016,11,3,8
35853,1020.0,2016,11,3,9
35854,1021.0,2016,11,3,10
35855,1021.0,2016,11,3,11
35856,1020.0,2016,11,3,12
35857,1021.0,2016,11,3,13
35858,1021.0,2016,11,3,14
35859,1021.0,2016,11,3,15
35860,1021.0,2016,11,3,16
35861,1021.0,2016,11,3,17
35862,1021.0,2016,11,3,18
35863,1021.0,2016,11,3,19
35864,1021.0,2016,11,3,20
35865,1021.0,2016,11,3,21
35866,1022.0,2016,11,3,22
35867,1022.0,2016,11,3,23
35868,1023.0,2016,11,4,0
35869,1024.0,2016,11,4,1
35870,1024.0,2016,11,4,2
35871,1024.0,2016,11,4,3
35872,1024.0,2016,11,4,4
35873,1025.0,2016,11,4,5
35874,1025.0,2016,11,4,6
35875,1026.0,2016,11,4,7
35876,1027.0,2016,11,4,8
35877,1027.0,2016,11,4,9
35878,1027.0,2016,11,4,10
35879,1028.0,2016,11,4,11
35880,1028.0,2016,11,4,12
35881,1029.0,2016,11,4,13
35882,1030.0,2016,11,4,14
35883,1030.0,2016,11,4,15
35884,1031.0,2016,11,4,16
35885,1030.0,2016,11,4,17
35886,1029.0,2016,11,4,18
35887,1029.0,2016,11,4,19
35888,1029.0,2016,11,4,20
35889,1029.0,2016,11,4,21
35890,1029.0,2016,11,4,22
35891,1029.0,2016,11,4,23
35892,1029.0,2016,11,5,0
35893,1029.0,2016,11,5,1
35894,1029.0,2016,11,5,2
35895,1029.0,2016,11,5,3
35896,1029.0,2016,11,5,4
35897,1029.0,2016,11,5,5
35898,1028.0,2016,11,5,6
35899,1028.0,2016,11,5,7
35900,1028.0,2016,11,5,8
35901,1028.0,2016,11,5,9
35902,1028.0,2016,11,5,10
35903,1029.0,2016,11,5,11
35904,1029.0,2016,11,5,12
35905,1030.0,2016,11,5,13
35906,1031.0,2016,11,5,14
35907,1031.0,2016,11,5,15
35908,1030.0,2016,11,5,16
35909,1030.0,2016,11,5,17
35910,1029.0,2016,11,5,18
35911,1028.0,2016,11,5,19
35912,1027.0,2016,11,5,20
35913,1028.0,2016,11,5,21
35914,1027.0,2016,11,5,22
35915,1027.0,2016,11,5,23
35916,1027.0,2016,11,6,0
35917,1028.0,2016,11,6,1
35918,1028.0,2016,11,6,2
35919,1028.0,2016,11,6,3
35920,1028.0,2016,11,6,4
35921,1028.0,2016,11,6,5
35922,1028.0,2016,11,6,6
35923,1028.0,2016,11,6,7
35924,1028.0,2016,11,6,8
35925,1028.0,2016,11,6,9
35926,1028.0,2016,11,6,10
35927,1029.0,2016,11,6,11
35928,1029.0,2016,11,6,12
35929,1029.0,2016,11,6,13
35930,1030.0,2016,11,6,14
35931,1030.0,2016,11,6,15
35932,1030.0,2016,11,6,16
35933,1029.0,2016,11,6,17
35934,1028.0,2016,11,6,18
35935,1027.0,2016,11,6,19
35936,1027.0,2016,11,6,20
35937,1027.0,2016,11,6,21
35938,1026.0,2016,11,6,22
35939,1026.0,2016,11,6,23
35940,1027.0,2016,11,7,0
35941,1027.0,2016,11,7,1
35942,1027.0,2016,11,7,2
35943,1027.0,2016,11,7,3
35944,1028.0,2016,11,7,4
35945,1028.0,2016,11,7,5
35946,1027.0,2016,11,7,6
35947,1027.0,2016,11,7,7
35948,1027.0,2016,11,7,8
35949,1027.0,2016,11,7,9
35950,1027.0,2016,11,7,10
35951,1028.0,2016,11,7,11
35952,1028.0,2016,11,7,12
35953,1028.0,2016,11,7,13
35954,1028.0,2016,11,7,14
35955,1028.0,2016,11,7,15
35956,1028.0,2016,11,7,16
35957,1027.0,2016,11,7,17
35958,1027.0,2016,11,7,18
35959,1027.0,2016,11,7,19
35960,1025.0,2016,11,7,20
35961,1025.0,2016,11,7,21
35962,1025.0,2016,11,7,22
35963,1025.0,2016,11,7,23
35964,1026.0,2016,11,8,0
35965,1026.0,2016,11,8,1
35966,1026.0,2016,11,8,2
35967,1026.0,2016,11,8,3
35968,1026.0,2016,11,8,4
35969,1025.0,2016,11,8,5
35970,1025.0,2016,11,8,6
35971,1025.0,2016,11,8,7
35972,1025.0,2016,11,8,8
35973,1024.0,2016,11,8,9
35974,1024.0,2016,11,8,10
35975,1024.0,2016,11,8,11
35976,1024.0,2016,11,8,12
35977,1024.0,2016,11,8,13
35978,1024.0,2016,11,8,14
35979,1024.0,2016,11,8,15
35980,1024.0,2016,11,8,16
35981,1023.0,2016,11,8,17
35982,1023.0,2016,11,8,18
35983,1022.0,2016,11,8,19
35984,1022.0,2016,11,8,20
35985,1021.0,2016,11,8,21
35986,1021.0,2016,11,8,22
35987,1021.0,2016,11,8,23
35988,1022.0,2016,11,9,0
35989,1021.0,2016,11,9,1
35990,1022.0,2016,11,9,2
35991,1023.0,2016,11,9,3
35992,1023.0,2016,11,9,4
35993,1023.0,2016,11,9,5
35994,1023.0,2016,11,9,6
35995,1023.0,2016,11,9,7
35996,1023.0,2016,11,9,8
35997,1023.0,2016,11,9,9
35998,1024.0,2016,11,9,10
35999,1024.0,2016,11,9,11
36000,1024.0,2016,11,9,12
36001,1025.0,2016,11,9,13
36002,1025.0,2016,11,9,14
36003,1025.0,2016,11,9,15
36004,1026.0,2016,11,9,16
36005,1026.0,2016,11,9,17
36006,1025.0,2016,11,9,18
36007,1025.0,2016,11,9,19
36008,1025.0,2016,11,9,20
36009,1024.0,2016,11,9,21
36010,1025.0,2016,11,9,22
36011,1024.0,2016,11,9,23
36012,1025.0,2016,11,10,0
36013,1025.0,2016,11,10,1
36014,1025.0,2016,11,10,2
36015,1026.0,2016,11,10,3
36016,1025.0,2016,11,10,4
36017,1025.0,2016,11,10,5
36018,1025.0,2016,11,10,6
36019,1025.0,2016,11,10,7
36020,1025.0,2016,11,10,8
36021,1025.0,2016,11,10,9
36022,1025.0,2016,11,10,10
36023,1025.0,2016,11,10,11
36024,1024.0,2016,11,10,12
36025,1024.0,2016,11,10,13
36026,1024.0,2016,11,10,14
36027,1024.0,2016,11,10,15
36028,1024.0,2016,11,10,16
36029,1023.0,2016,11,10,17
36030,1022.0,2016,11,10,18
36031,1021.0,2016,11,10,19
36032,1020.0,2016,11,10,20
36033,1019.0,2016,11,10,21
36034,1018.0,2016,11,10,22
36035,1019.0,2016,11,10,23
36036,1018.0,2016,11,11,0
36037,1018.0,2016,11,11,1
36038,1018.0,2016,11,11,2
36039,1018.0,2016,11,11,3
36040,1018.0,2016,11,11,4
36041,1017.0,2016,11,11,5
36042,1017.0,2016,11,11,6
36043,1016.0,2016,11,11,7
36044,1017.0,2016,11,11,8
36045,1017.0,2016,11,11,9
36046,1017.0,2016,11,11,10
36047,1018.0,2016,11,11,11
36048,1019.0,2016,11,11,12
36049,1020.0,2016,11,11,13
36050,1020.0,2016,11,11,14
36051,1021.0,2016,11,11,15
36052,1022.0,2016,11,11,16
36053,1022.0,2016,11,11,17
36054,1022.0,2016,11,11,18
36055,1022.0,2016,11,11,19
36056,1023.0,2016,11,11,20
36057,1024.0,2016,11,11,21
36058,1025.0,2016,11,11,22
36059,1025.0,2016,11,11,23
36060,1026.0,2016,11,12,0
36061,1027.0,2016,11,12,1
36062,1028.0,2016,11,12,2
36063,1028.0,2016,11,12,3
36064,1028.0,2016,11,12,4
36065,1029.0,2016,11,12,5
36066,1029.0,2016,11,12,6
36067,1029.0,2016,11,12,7
36068,1030.0,2016,11,12,8
36069,1030.0,2016,11,12,9
36070,1031.0,2016,11,12,10
36071,1031.0,2016,11,12,11
36072,1031.0,2016,11,12,12
36073,1031.0,2016,11,12,13
36074,1032.0,2016,11,12,14
36075,1032.0,2016,11,12,15
36076,1033.0,2016,11,12,16
36077,1031.0,2016,11,12,17
36078,1030.0,2016,11,12,18
36079,1029.0,2016,11,12,19
36080,1028.0,2016,11,12,20
36081,1028.0,2016,11,12,21
36082,1027.0,2016,11,12,22
36083,1027.0,2016,11,12,23
36084,1027.0,2016,11,13,0
36085,1028.0,2016,11,13,1
36086,1027.0,2016,11,13,2
36087,1027.0,2016,11,13,3
36088,1027.0,2016,11,13,4
36089,1027.0,2016,11,13,5
36090,1027.0,2016,11,13,6
36091,1027.0,2016,11,13,7
36092,1026.0,2016,11,13,8
36093,1026.0,2016,11,13,9
36094,1026.0,2016,11,13,10
36095,1025.0,2016,11,13,11
36096,1025.0,2016,11,13,12
36097,1026.0,2016,11,13,13
36098,1026.0,2016,11,13,14
36099,1026.0,2016,11,13,15
36100,1026.0,2016,11,13,16
36101,1025.0,2016,11,13,17
36102,1024.0,2016,11,13,18
36103,1022.0,2016,11,13,19
36104,1022.0,2016,11,13,20
36105,1021.0,2016,11,13,21
36106,1021.0,2016,11,13,22
36107,1021.0,2016,11,13,23
36108,1020.0,2016,11,14,0
36109,1020.0,2016,11,14,1
36110,1020.0,2016,11,14,2
36111,1020.0,2016,11,14,3
36112,1020.0,2016,11,14,4
36113,1020.0,2016,11,14,5
36114,1019.0,2016,11,14,6
36115,1019.0,2016,11,14,7
36116,1019.0,2016,11,14,8
36117,1019.0,2016,11,14,9
36118,1018.0,2016,11,14,10
36119,1018.0,2016,11,14,11
36120,1018.0,2016,11,14,12
36121,1018.0,2016,11,14,13
36122,1018.0,2016,11,14,14
36123,1017.0,2016,11,14,15
36124,1017.0,2016,11,14,16
36125,1017.0,2016,11,14,17
36126,1016.0,2016,11,14,18
36127,1016.0,2016,11,14,19
36128,1015.0,2016,11,14,20
36129,1014.0,2016,11,14,21
36130,1014.0,2016,11,14,22
36131,1014.0,2016,11,14,23
36132,1014.0,2016,11,15,0
36133,1014.0,2016,11,15,1
36134,1014.0,2016,11,15,2
36135,1014.0,2016,11,15,3
36136,1014.0,2016,11,15,4
36137,1014.0,2016,11,15,5
36138,1014.0,2016,11,15,6
36139,1013.0,2016,11,15,7
36140,1013.0,2016,11,15,8
36141,1013.0,2016,11,15,9
36142,1013.0,2016,11,15,10
36143,1013.0,2016,11,15,11
36144,1013.0,2016,11,15,12
36145,1013.0,2016,11,15,13
36146,1013.0,2016,11,15,14
36147,1014.0,2016,11,15,15
36148,1014.0,2016,11,15,16
36149,1014.0,2016,11,15,17
36150,1013.0,2016,11,15,18
36151,1012.0,2016,11,15,19
36152,1012.0,2016,11,15,20
36153,1012.0,2016,11,15,21
36154,1011.0,2016,11,15,22
36155,1012.0,2016,11,15,23
36156,1013.0,2016,11,16,0
36157,1013.0,2016,11,16,1
36158,1013.0,2016,11,16,2
36159,1013.0,2016,11,16,3
36160,1013.0,2016,11,16,4
36161,1013.0,2016,11,16,5
36162,1013.0,2016,11,16,6
36163,1013.0,2016,11,16,7
36164,1013.0,2016,11,16,8
36165,1013.0,2016,11,16,9
36166,1013.0,2016,11,16,10
36167,1013.0,2016,11,16,11
36168,1014.0,2016,11,16,12
36169,1014.0,2016,11,16,13
36170,1014.0,2016,11,16,14
36171,1015.0,2016,11,16,15
36172,1015.0,2016,11,16,16
36173,1014.0,2016,11,16,17
36174,1014.0,2016,11,16,18
36175,1014.0,2016,11,16,19
36176,1014.0,2016,11,16,20
36177,1014.0,2016,11,16,21
36178,1014.0,2016,11,16,22
36179,1014.0,2016,11,16,23
36180,1015.0,2016,11,17,0
36181,1015.0,2016,11,17,1
36182,1015.0,2016,11,17,2
36183,1015.0,2016,11,17,3
36184,1015.0,2016,11,17,4
36185,1015.0,2016,11,17,5
36186,1015.0,2016,11,17,6
36187,1015.0,2016,11,17,7
36188,1015.0,2016,11,17,8
36189,1015.0,2016,11,17,9
36190,1015.0,2016,11,17,10
36191,1016.0,2016,11,17,11
36192,1016.0,2016,11,17,12
36193,1016.0,2016,11,17,13
36194,1016.0,2016,11,17,14
36195,1016.0,2016,11,17,15
36196,1016.0,2016,11,17,16
36197,1015.0,2016,11,17,17
36198,1014.0,2016,11,17,18
36199,1013.0,2016,11,17,19
36200,1013.0,2016,11,17,20
36201,1012.0,2016,11,17,21
36202,1012.0,2016,11,17,22
36203,1013.0,2016,11,17,23
36204,1013.0,2016,11,18,0
36205,1014.0,2016,11,18,1
36206,1014.0,2016,11,18,2
36207,1014.0,2016,11,18,3
36208,1014.0,2016,11,18,4
36209,1014.0,2016,11,18,5
36210,1014.0,2016,11,18,6
36211,1014.0,2016,11,18,7
36212,1015.0,2016,11,18,8
36213,1015.0,2016,11,18,9
36214,1015.0,2016,11,18,10
36215,1016.0,2016,11,18,11
36216,1016.0,2016,11,18,12
36217,1015.0,2016,11,18,13
36218,1016.0,2016,11,18,14
36219,1016.0,2016,11,18,15
36220,1015.0,2016,11,18,16
36221,1013.0,2016,11,18,17
36222,1013.0,2016,11,18,18
36223,1012.0,2016,11,18,19
36224,1012.0,2016,11,18,20
36225,1011.0,2016,11,18,21
36226,1011.0,2016,11,18,22
36227,1012.0,2016,11,18,23
36228,1012.0,2016,11,19,0
36229,1012.0,2016,11,19,1
36230,1013.0,2016,11,19,2
36231,1013.0,2016,11,19,3
36232,1016.0,2016,11,19,4
36233,1016.0,2016,11,19,5
36234,1017.0,2016,11,19,6
36235,1017.0,2016,11,19,7
36236,1017.0,2016,11,19,8
36237,1017.0,2016,11,19,9
36238,1018.0,2016,11,19,10
36239,1018.0,2016,11,19,11
36240,1019.0,2016,11,19,12
36241,1020.0,2016,11,19,13
36242,1021.0,2016,11,19,14
36243,1020.0,2016,11,19,15
36244,1022.0,2016,11,19,16
36245,1022.0,2016,11,19,17
36246,1022.0,2016,11,19,18
36247,1023.0,2016,11,19,19
36248,1023.0,2016,11,19,20
36249,1024.0,2016,11,19,21
36250,1024.0,2016,11,19,22
36251,1025.0,2016,11,19,23
36252,1025.0,2016,11,20,0
36253,1025.0,2016,11,20,1
36254,1025.0,2016,11,20,2
36255,1025.0,2016,11,20,3
36256,1025.0,2016,11,20,4
36257,1025.0,2016,11,20,5
36258,1025.0,2016,11,20,6
36259,1024.0,2016,11,20,7
36260,1025.0,2016,11,20,8
36261,1025.0,2016,11,20,9
36262,1025.0,2016,11,20,10
36263,1025.0,2016,11,20,11
36264,1025.0,2016,11,20,12
36265,1026.0,2016,11,20,13
36266,1027.0,2016,11,20,14
36267,1027.0,2016,11,20,15
36268,1027.0,2016,11,20,16
36269,1026.0,2016,11,20,17
36270,1026.0,2016,11,20,18
36271,1025.0,2016,11,20,19
36272,1025.0,2016,11,20,20
36273,1025.0,2016,11,20,21
36274,1025.0,2016,11,20,22
36275,1025.0,2016,11,20,23
36276,1025.0,2016,11,21,0
36277,1025.0,2016,11,21,1
36278,1025.0,2016,11,21,2
36279,1025.0,2016,11,21,3
36280,1024.0,2016,11,21,4
36281,1024.0,2016,11,21,5
36282,1024.0,2016,11,21,6
36283,1025.0,2016,11,21,7
36284,1025.0,2016,11,21,8
36285,1025.0,2016,11,21,9
36286,1025.0,2016,11,21,10
36287,1025.0,2016,11,21,11
36288,1025.0,2016,11,21,12
36289,1026.0,2016,11,21,13
36290,1026.0,2016,11,21,14
36291,1026.0,2016,11,21,15
36292,1026.0,2016,11,21,16
36293,1026.0,2016,11,21,17
36294,1025.0,2016,11,21,18
36295,1025.0,2016,11,21,19
36296,1025.0,2016,11,21,20
36297,1025.0,2016,11,21,21
36298,1024.0,2016,11,21,22
36299,1025.0,2016,11,21,23
36300,1025.0,2016,11,22,0
36301,1025.0,2016,11,22,1
36302,1025.0,2016,11,22,2
36303,1025.0,2016,11,22,3
36304,1025.0,2016,11,22,4
36305,1025.0,2016,11,22,5
36306,1026.0,2016,11,22,6
36307,1026.0,2016,11,22,7
36308,1027.0,2016,11,22,8
36309,1026.0,2016,11,22,9
36310,1026.0,2016,11,22,10
36311,1026.0,2016,11,22,11
36312,1026.0,2016,11,22,12
36313,1026.0,2016,11,22,13
36314,1027.0,2016,11,22,14
36315,1027.0,2016,11,22,15
36316,1027.0,2016,11,22,16
36317,1027.0,2016,11,22,17
36318,1026.0,2016,11,22,18
36319,1025.0,2016,11,22,19
36320,1024.0,2016,11,22,20
36321,1024.0,2016,11,22,21
36322,1024.0,2016,11,22,22
36323,1024.0,2016,11,22,23
36324,1024.0,2016,11,23,0
36325,1024.0,2016,11,23,1
36326,1024.0,2016,11,23,2
36327,1023.0,2016,11,23,3
36328,1023.0,2016,11,23,4
36329,1023.0,2016,11,23,5
36330,1022.0,2016,11,23,6
36331,1022.0,2016,11,23,7
36332,1023.0,2016,11,23,8
36333,1021.0,2016,11,23,9
36334,1020.0,2016,11,23,10
36335,1021.0,2016,11,23,11
36336,1021.0,2016,11,23,12
36337,1020.0,2016,11,23,13
36338,1020.0,2016,11,23,14
36339,1019.0,2016,11,23,15
36340,1018.0,2016,11,23,16
36341,1017.0,2016,11,23,17
36342,1016.0,2016,11,23,18
36343,1015.0,2016,11,23,19
36344,1015.0,2016,11,23,20
36345,1015.0,2016,11,23,21
36346,1015.0,2016,11,23,22
36347,1015.0,2016,11,23,23
36348,1015.0,2016,11,24,0
36349,1015.0,2016,11,24,1
36350,1015.0,2016,11,24,2
36351,1015.0,2016,11,24,3
36352,1015.0,2016,11,24,4
36353,1016.0,2016,11,24,5
36354,1016.0,2016,11,24,6
36355,1017.0,2016,11,24,7
36356,1017.0,2016,11,24,8
36357,1018.0,2016,11,24,9
36358,1019.0,2016,11,24,10
36359,1020.0,2016,11,24,11
36360,1020.0,2016,11,24,12
36361,1020.0,2016,11,24,13
36362,1021.0,2016,11,24,14
36363,1022.0,2016,11,24,15
36364,1022.0,2016,11,24,16
36365,1023.0,2016,11,24,17
36366,1023.0,2016,11,24,18
36367,1023.0,2016,11,24,19
36368,1023.0,2016,11,24,20
36369,1023.0,2016,11,24,21
36370,1023.0,2016,11,24,22
36371,1024.0,2016,11,24,23
36372,1024.0,2016,11,25,0
36373,1025.0,2016,11,25,1
36374,1025.0,2016,11,25,2
36375,1025.0,2016,11,25,3
36376,1025.0,2016,11,25,4
36377,1025.0,2016,11,25,5
36378,1025.0,2016,11,25,6
36379,1025.0,2016,11,25,7
36380,1025.0,2016,11,25,8
36381,1025.0,2016,11,25,9
36382,1025.0,2016,11,25,10
36383,1026.0,2016,11,25,11
36384,1026.0,2016,11,25,12
36385,1027.0,2016,11,25,13
36386,1027.0,2016,11,25,14
36387,1027.0,2016,11,25,15
36388,1027.0,2016,11,25,16
36389,1027.0,2016,11,25,17
36390,1026.0,2016,11,25,18
36391,1026.0,2016,11,25,19
36392,1026.0,2016,11,25,20
36393,1026.0,2016,11,25,21
36394,1027.0,2016,11,25,22
36395,1027.0,2016,11,25,23
36396,1027.0,2016,11,26,0
36397,1027.0,2016,11,26,1
36398,1028.0,2016,11,26,2
36399,1028.0,2016,11,26,3
36400,1028.0,2016,11,26,4
36401,1028.0,2016,11,26,5
36402,1028.0,2016,11,26,6
36403,1028.0,2016,11,26,7
36404,1028.0,2016,11,26,8
36405,1028.0,2016,11,26,9
36406,1028.0,2016,11,26,10
36407,1028.0,2016,11,26,11
36408,1028.0,2016,11,26,12
36409,1029.0,2016,11,26,13
36410,1029.0,2016,11,26,14
36411,1029.0,2016,11,26,15
36412,1029.0,2016,11,26,16
36413,1029.0,2016,11,26,17
36414,1028.0,2016,11,26,18
36415,1027.0,2016,11,26,19
36416,1026.0,2016,11,26,20
36417,1026.0,2016,11,26,21
36418,1026.0,2016,11,26,22
36419,1026.0,2016,11,26,23
36420,1025.0,2016,11,27,0
36421,1025.0,2016,11,27,1
36422,1025.0,2016,11,27,2
36423,1024.0,2016,11,27,3
36424,1024.0,2016,11,27,4
36425,1024.0,2016,11,27,5
36426,1023.0,2016,11,27,6
36427,1023.0,2016,11,27,7
36428,1023.0,2016,11,27,8
36429,1023.0,2016,11,27,9
36430,1022.0,2016,11,27,10
36431,1022.0,2016,11,27,11
36432,1021.0,2016,11,27,12
36433,1022.0,2016,11,27,13
36434,1021.0,2016,11,27,14
36435,1021.0,2016,11,27,15
36436,1021.0,2016,11,27,16
36437,1020.0,2016,11,27,17
36438,1019.0,2016,11,27,18
36439,1018.0,2016,11,27,19
36440,1017.0,2016,11,27,20
36441,1017.0,2016,11,27,21
36442,1016.0,2016,11,27,22
36443,1016.0,2016,11,27,23
36444,1015.0,2016,11,28,0
36445,1015.0,2016,11,28,1
36446,1014.0,2016,11,28,2
36447,1014.0,2016,11,28,3
36448,1013.0,2016,11,28,4
36449,1013.0,2016,11,28,5
36450,1012.0,2016,11,28,6
36451,1011.0,2016,11,28,7
36452,1010.0,2016,11,28,8
36453,1009.0,2016,11,28,9
36454,1009.0,2016,11,28,10
36455,1008.0,2016,11,28,11
36456,1009.0,2016,11,28,12
36457,1008.0,2016,11,28,13
36458,1008.0,2016,11,28,14
36459,1007.0,2016,11,28,15
36460,1006.0,2016,11,28,16
36461,1005.0,2016,11,28,17
36462,1003.0,2016,11,28,18
36463,1002.0,2016,11,28,19
36464,1001.0,2016,11,28,20
36465,1000.0,2016,11,28,21
36466,998.0,2016,11,28,22
36467,997.0,2016,11,28,23
36468,996.0,2016,11,29,0
36469,995.0,2016,11,29,1
36470,995.0,2016,11,29,2
36471,993.0,2016,11,29,3
36472,994.0,2016,11,29,4
36473,995.0,2016,11,29,5
36474,997.0,2016,11,29,6
36475,998.0,2016,11,29,7
36476,999.0,2016,11,29,8
36477,999.0,2016,11,29,9
36478,1000.0,2016,11,29,10
36479,1001.0,2016,11,29,11
36480,1003.0,2016,11,29,12
36481,1003.0,2016,11,29,13
36482,1004.0,2016,11,29,14
36483,1004.0,2016,11,29,15
36484,1004.0,2016,11,29,16
36485,1004.0,2016,11,29,17
36486,1004.0,2016,11,29,18
36487,1004.0,2016,11,29,19
36488,1003.0,2016,11,29,20
36489,1003.0,2016,11,29,21
36490,1004.0,2016,11,29,22
36491,1004.0,2016,11,29,23
36492,1003.0,2016,11,30,0
36493,1004.0,2016,11,30,1
36494,1004.0,2016,11,30,2
36495,1004.0,2016,11,30,3
36496,1004.0,2016,11,30,4
36497,1004.0,2016,11,30,5
36498,1004.0,2016,11,30,6
36499,1004.0,2016,11,30,7
36500,1004.0,2016,11,30,8
36501,1003.0,2016,11,30,9
36502,1003.0,2016,11,30,10
36503,1003.0,2016,11,30,11
36504,1004.0,2016,11,30,12
36505,1004.0,2016,11,30,13
36506,1005.0,2016,11,30,14
36507,1004.0,2016,11,30,15
36508,1004.0,2016,11,30,16
36509,1003.0,2016,11,30,17
36510,1003.0,2016,11,30,18
36511,1003.0,2016,11,30,19
36512,1003.0,2016,11,30,20
36513,1003.0,2016,11,30,21
36514,1005.0,2016,11,30,22
36515,1005.0,2016,11,30,23
36516,1006.0,2016,12,1,0
36517,1007.0,2016,12,1,1
36518,1008.0,2016,12,1,2
36519,1008.0,2016,12,1,3
36520,1008.0,2016,12,1,4
36521,1008.0,2016,12,1,5
36522,1009.0,2016,12,1,6
36523,1008.0,2016,12,1,7
36524,1010.0,2016,12,1,8
36525,1010.0,2016,12,1,9
36526,1009.0,2016,12,1,10
36527,1010.0,2016,12,1,11
36528,1012.0,2016,12,1,12
36529,1012.0,2016,12,1,13
36530,1013.0,2016,12,1,14
36531,1015.0,2016,12,1,15
36532,1014.0,2016,12,1,16
36533,1014.0,2016,12,1,17
36534,1014.0,2016,12,1,18
36535,1015.0,2016,12,1,19
36536,1015.0,2016,12,1,20
36537,1015.0,2016,12,1,21
36538,1015.0,2016,12,1,22
36539,1016.0,2016,12,1,23
36540,1016.0,2016,12,2,0
36541,1017.0,2016,12,2,1
36542,1017.0,2016,12,2,2
36543,1018.0,2016,12,2,3
36544,1018.0,2016,12,2,4
36545,1018.0,2016,12,2,5
36546,1018.0,2016,12,2,6
36547,1019.0,2016,12,2,7
36548,1019.0,2016,12,2,8
36549,1020.0,2016,12,2,9
36550,1019.0,2016,12,2,10
36551,1020.0,2016,12,2,11
36552,1021.0,2016,12,2,12
36553,1021.0,2016,12,2,13
36554,1022.0,2016,12,2,14
36555,1022.0,2016,12,2,15
36556,1022.0,2016,12,2,16
36557,1023.0,2016,12,2,17
36558,1023.0,2016,12,2,18
36559,1023.0,2016,12,2,19
36560,1023.0,2016,12,2,20
36561,1024.0,2016,12,2,21
36562,1024.0,2016,12,2,22
36563,1024.0,2016,12,2,23
36564,1025.0,2016,12,3,0
36565,1026.0,2016,12,3,1
36566,1026.0,2016,12,3,2
36567,1026.0,2016,12,3,3
36568,1026.0,2016,12,3,4
36569,1026.0,2016,12,3,5
36570,1026.0,2016,12,3,6
36571,1026.0,2016,12,3,7
36572,1027.0,2016,12,3,8
36573,1027.0,2016,12,3,9
36574,1027.0,2016,12,3,10
36575,1027.0,2016,12,3,11
36576,1027.0,2016,12,3,12
36577,1027.0,2016,12,3,13
36578,1028.0,2016,12,3,14
36579,1028.0,2016,12,3,15
36580,1028.0,2016,12,3,16
36581,1028.0,2016,12,3,17
36582,1027.0,2016,12,3,18
36583,1027.0,2016,12,3,19
36584,1027.0,2016,12,3,20
36585,1026.0,2016,12,3,21
36586,1027.0,2016,12,3,22
36587,1026.0,2016,12,3,23
36588,1026.0,2016,12,4,0
36589,1026.0,2016,12,4,1
36590,1026.0,2016,12,4,2
36591,1026.0,2016,12,4,3
36592,1025.0,2016,12,4,4
36593,1025.0,2016,12,4,5
36594,1025.0,2016,12,4,6
36595,1025.0,2016,12,4,7
36596,1024.0,2016,12,4,8
36597,1023.0,2016,12,4,9
36598,1022.0,2016,12,4,10
36599,1022.0,2016,12,4,11
36600,1022.0,2016,12,4,12
36601,1021.0,2016,12,4,13
36602,1020.0,2016,12,4,14
36603,1019.0,2016,12,4,15
36604,1018.0,2016,12,4,16
36605,1016.0,2016,12,4,17
36606,1014.0,2016,12,4,18
36607,1013.0,2016,12,4,19
36608,1013.0,2016,12,4,20
36609,1012.0,2016,12,4,21
36610,1012.0,2016,12,4,22
36611,1011.0,2016,12,4,23
36612,1012.0,2016,12,5,0
36613,1011.0,2016,12,5,1
36614,1012.0,2016,12,5,2
36615,1013.0,2016,12,5,3
36616,1014.0,2016,12,5,4
